이체년월,법정동시도,법정동시군_일부통합(연금일시금분류(일시금합침)),노령연금 수급자수,노령연금 금액,장애연금 수급자수,장애연금 금액,유족연금 수급자수,유족연금 금액,일시금 수급자수,일시금 금액
2023-04,경기도,양주시,23958 ,11502206190 ,364 ,194233020 ,4006 ,1112109920 ,108 ,823275540 
2023-04,경기도,포천시,18671 ,8714387310 ,264 ,147091610 ,3147 ,786587350 ,114 ,782739770 
2023-04,경기도,여주시,14789 ,7282675160 ,205 ,134717440 ,2667 ,680028330 ,38 ,337889080 
2023-04,경기도,연천군,6176 ,2765448460 ,70 ,27506570 ,1176 ,290543740 ,13 ,66906750 
2023-04,경기도,가평군,9398 ,4622896490 ,108 ,46691020 ,1554 ,413006820 ,21 ,159906780 
2023-04,경기도,양평군,18864 ,10089727280 ,182 ,94740620 ,2940 ,799801960 ,38 ,238012800 
2023-04,강원도,춘천시,26560 ,12937307900 ,402 ,246481170 ,4908 ,1357988840 ,69 ,447652610 
2023-04,강원도,원주시,33716 ,16956264200 ,536 ,370181460 ,5915 ,1605441020 ,76 ,526228850 
2023-04,강원도,강릉시,25777 ,12375181090 ,358 ,250618140 ,5158 ,1354338380 ,84 ,443740550 
2023-04,강원도,동해시,10512 ,5333758790 ,156 ,70589390 ,2114 ,584377700 ,47 ,205409440 
2023-04,강원도,태백시,6557 ,3451573680 ,119 ,95378010 ,1469 ,346701470 ,16 ,55241770 
2023-04,강원도,속초시,8557 ,3894315240 ,114 ,48078140 ,1576 ,402125580 ,29 ,172922000 
2023-04,강원도,삼척시,9836 ,5159129240 ,121 ,50944850 ,2235 ,593585270 ,23 ,178544330 
2023-04,강원도,홍천군,10989 ,5225020810 ,113 ,52154360 ,1972 ,492772190 ,28 ,170809860 
2023-04,강원도,횡성군,8761 ,4279700420 ,101 ,41769730 ,1418 ,335137210 ,21 ,124669240 
2023-04,강원도,영월군,6603 ,3240072030 ,78 ,38632130 ,1258 ,316198100 ,23 ,116493760 
2023-04,강원도,평창군,7029 ,3350530280 ,66 ,27322230 ,1210 ,283784780 ,23 ,177106510 
2023-04,강원도,정선군,6051 ,2848277830 ,100 ,36943650 ,1348 ,329502250 ,20 ,82672600 
2023-04,강원도,철원군,5381 ,2330812960 ,46 ,20955600 ,1156 ,285702050 ,21 ,71015150 
2023-04,강원도,화천군,3048 ,1357266890 ,29 ,12848010 ,598 ,144297870 ,10 ,60242610 
2023-04,강원도,양구군,2543 ,1089367550 ,28 ,11783630 ,524 ,125793640 ,10 ,46822160 
2023-04,강원도,인제군,3877 ,1786450600 ,37 ,22649500 ,740 ,186188980 ,13 ,72445630 
2023-04,강원도,고성군,4080 ,1736856360 ,46 ,19825570 ,955 ,224680180 ,15 ,93158560 
2023-04,강원도,양양군,4525 ,2067467430 ,52 ,48451200 ,1045 ,252238830 ,13 ,58535510 
2023-04,충청북도,청주시,75701 ,39709368950 ,1113 ,908625940 ,13837 ,3791250450 ,229 ,1547611680 
2023-04,충청북도,충주시,25307 ,11797531580 ,346 ,174309500 ,4702 ,1163819010 ,66 ,468417690 
2023-04,충청북도,제천시,17571 ,8519549820 ,224 ,105513260 ,3269 ,876797850 ,39 ,261873330 
2023-04,충청북도,보은군,6269 ,2786405480 ,62 ,28875790 ,1457 ,335893660 ,9 ,56143030 
2023-04,충청북도,옥천군,9203 ,4249704230 ,100 ,47939370 ,1811 ,434371550 ,20 ,123193620 
2023-04,충청북도,영동군,8657 ,3906575470 ,67 ,28590060 ,1833 ,448152210 ,17 ,66457070 
2023-04,충청북도,증평군,4069 ,1932749290 ,48 ,21257640 ,748 ,178716080 ,9 ,43328450 
2023-04,충청북도,진천군,9410 ,4635915970 ,119 ,71030300 ,1717 ,422274210 ,51 ,422764640 
2023-04,충청북도,괴산군,7716 ,3682416100 ,36 ,15763300 ,1520 ,354544580 ,17 ,113033750 
2023-04,충청북도,음성군,12916 ,6170057670 ,165 ,68789140 ,2317 ,571094710 ,75 ,585730010 
2023-04,충청북도,단양군,5513 ,2677853990 ,64 ,43501420 ,1067 ,267421540 ,5 ,31448230 
2023-04,충청남도,천안시,50463 ,27049225220 ,838 ,466675280 ,9035 ,2539884370 ,233 ,1629096800 
2023-04,충청남도,공주시,15748 ,6942653460 ,146 ,64364870 ,3141 ,750470850 ,33 ,240727300 
2023-04,충청남도,보령시,15004 ,6347093180 ,206 ,109776680 ,3264 ,713455050 ,45 ,264946970 
2023-04,충청남도,아산시,26878 ,13514656540 ,441 ,263758980 ,4912 ,1298058820 ,148 ,918099420 
2023-04,충청남도,서산시,18729 ,8854141290 ,217 ,125902110 ,3515 ,861802830 ,61 ,565550310 
2023-04,충청남도,논산시,16935 ,7196754880 ,159 ,78364030 ,3457 ,772272000 ,38 ,191030590 
2023-04,충청남도,계룡시,2890 ,1408728940 ,42 ,15885060 ,504 ,138771910 ,10 ,65815720 
2023-04,충청남도,당진시,18330 ,8604936190 ,244 ,147044540 ,3600 ,896764000 ,63 ,481042940 
2023-04,충청남도,금산군,9143 ,3819355010 ,72 ,30777580 ,2006 ,442169140 ,23 ,134988010 
2023-04,충청남도,부여군,12512 ,5242639250 ,137 ,56985150 ,2712 ,628363780 ,25 ,143094640 
2023-04,충청남도,서천군,10127 ,4236776060 ,125 ,51059740 ,2138 ,476045750 ,18 ,138490580 
2023-04,충청남도,청양군,6161 ,2582427720 ,59 ,25368630 ,1402 ,294281210 ,10 ,111924730 
2023-04,충청남도,홍성군,12576 ,5578842910 ,167 ,99511720 ,2676 ,659453880 ,40 ,199299030 
2023-04,충청남도,예산군,13055 ,5793398640 ,136 ,58431910 ,2728 ,645687740 ,32 ,223199750 
2023-04,충청남도,태안군,10865 ,4584044300 ,108 ,55617060 ,2265 ,518951960 ,22 ,152003130 
2023-04,전라북도,전주시,59712 ,29280348320 ,830 ,498908710 ,10583 ,2914569520 ,144 ,805728310 
2023-04,전라북도,군산시,30743 ,14805796120 ,446 ,226727110 ,5783 ,1486739290 ,93 ,440537090 
2023-04,전라북도,익산시,34518 ,15274065930 ,466 ,307662130 ,6169 ,1458389440 ,93 ,505345590 
2023-04,전라북도,정읍시,16914 ,6396541610 ,173 ,91266430 ,3843 ,796434870 ,40 ,329133450 
2023-04,전라북도,남원시,13093 ,5118840890 ,141 ,101306000 ,2928 ,635948140 ,38 ,171989660 
2023-04,전라북도,김제시,14261 ,5469544300 ,135 ,66991040 ,3176 ,694481640 ,23 ,161739630 
2023-04,전라북도,완주군,12882 ,5699898390 ,164 ,68634580 ,2526 ,573411180 ,21 ,224657770 
2023-04,전라북도,진안군,5154 ,2147291570 ,46 ,42606250 ,1115 ,229588680 ,13 ,66565470 
2023-04,전라북도,무주군,4600 ,1840347950 ,36 ,15333280 ,1114 ,238971530 ,13 ,58930310 
2023-04,전라북도,장수군,4373 ,1739221690 ,45 ,18102750 ,1068 ,220136480 ,10 ,37961430 
2023-04,전라북도,임실군,5538 ,2211452460 ,42 ,18627060 ,1313 ,277211290 ,10 ,37979200 
2023-04,전라북도,순창군,5357 ,2039346790 ,37 ,18297260 ,1476 ,292520200 ,15 ,66020050 
2023-04,전라북도,고창군,10158 ,3815715450 ,86 ,56008230 ,2533 ,526090020 ,15 ,62025900 
2023-04,전라북도,부안군,8891 ,3354451160 ,75 ,31343930 ,2100 ,451072340 ,13 ,64900370 
2023-04,전라남도,목포시,22544 ,9567979590 ,290 ,134032300 ,4465 ,1081511570 ,78 ,334160760 
2023-04,전라남도,여수시,33382 ,16221638680 ,439 ,234007970 ,7015 ,1774049740 ,88 ,543718580 
2023-04,전라남도,순천시,27157 ,13477887700 ,395 ,250708790 ,5614 ,1415600430 ,69 ,419486230 
2023-04,전라남도,나주시,15187 ,6269642140 ,156 ,88017300 ,3624 ,808630120 ,27 ,188266640 
2023-04,전라남도,광양시,14785 ,8683151150 ,197 ,165264180 ,2967 ,770463790 ,50 ,328584000 
2023-04,전라남도,담양군,8521 ,3667358970 ,82 ,39865620 ,1932 ,425115150 ,15 ,104992740 
2023-04,전라남도,곡성군,5746 ,2309940190 ,46 ,18012970 ,1478 ,305398740 ,8 ,77480340 
2023-04,전라남도,구례군,4646 ,1859639290 ,43 ,18278620 ,1241 ,263063620 ,8 ,89064500 
2023-04,전라남도,고흥군,12782 ,4764414010 ,119 ,49102380 ,3828 ,804466470 ,55 ,207292460 
2023-04,전라남도,보성군,7475 ,2887494560 ,61 ,26776060 ,2109 ,446340170 ,11 ,40818910 
2023-04,전라남도,화순군,10312 ,4432183370 ,112 ,94235810 ,2627 ,564459750 ,22 ,126066060 
2023-04,전라남도,장흥군,6366 ,2386111760 ,59 ,26290470 ,1765 ,393444990 ,11 ,95948940 
2023-04,전라남도,강진군,6301 ,2500549880 ,47 ,22895500 ,1687 ,387916840 ,25 ,125035910 
2023-04,전라남도,해남군,11254 ,4340721480 ,110 ,49515960 ,3109 ,702233520 ,33 ,136376720 
2023-04,전라남도,영암군,8012 ,3252260750 ,78 ,35004320 ,2152 ,481801300 ,23 ,118968930 
2023-04,전라남도,무안군,9773 ,3998929130 ,134 ,66008700 ,2513 ,578107970 ,22 ,130127250 
2023-04,전라남도,함평군,6248 ,2451330930 ,66 ,24117190 ,1667 ,362957910 ,20 ,84111170 
2023-04,전라남도,영광군,7905 ,3121159720 ,83 ,41654430 ,2184 ,485321480 ,15 ,122064100 
2023-04,전라남도,장성군,7905 ,3312190320 ,63 ,30111500 ,1830 ,377097070 ,12 ,94823950 
2023-04,전라남도,완도군,7667 ,2866949180 ,62 ,44655720 ,2339 ,524271710 ,22 ,60259670 
2023-04,전라남도,진도군,4789 ,1805645260 ,36 ,15191160 ,1468 ,328496570 ,9 ,54724350 
2023-04,전라남도,신안군,7532 ,2931842930 ,54 ,22342740 ,2094 ,463116500 ,15 ,102045560 
2023-04,경상북도,포항시,60325 ,36755901360 ,790 ,470847970 ,11427 ,3444580080 ,210 ,1005567300 
2023-04,경상북도,경주시,37181 ,19265300910 ,518 ,301630320 ,7038 ,1795609090 ,109 ,671547990 
2023-04,경상북도,김천시,19478 ,9032671300 ,222 ,127891330 ,3808 ,933059860 ,40 ,268083860 
2023-04,경상북도,안동시,20966 ,9033334490 ,261 ,142187100 ,4801 ,1173395850 ,54 ,317613250 
2023-04,경상북도,구미시,36324 ,20621742660 ,576 ,319735010 ,6125 ,1751115210 ,113 ,686418610 
2023-04,경상북도,영주시,15288 ,6384359440 ,174 ,89720060 ,3215 ,759460090 ,51 ,232961150 
2023-04,경상북도,영천시,17521 ,7772841250 ,196 ,92499320 ,3585 ,827464960 ,39 ,246060250 
2023-04,경상북도,상주시,17105 ,7206703740 ,168 ,69012070 ,4479 ,1017373340 ,33 ,182620160 
2023-04,경상북도,문경시,12404 ,5545813230 ,136 ,56576860 ,3052 ,704686560 ,28 ,134083890 
2023-04,경상북도,경산시,30387 ,14655567270 ,386 ,229791410 ,5511 ,1454037130 ,93 ,455278510 
2023-04,경상북도,군위군,5539 ,2436043260 ,44 ,53414090 ,1174 ,266202620 ,14 ,97226250 
2023-04,경상북도,의성군,11902 ,4961684920 ,103 ,42078160 ,3207 ,747554440 ,23 ,100714720 
2023-04,경상북도,청송군,5086 ,2235600350 ,44 ,18876730 ,1240 ,295321310 ,10 ,63784010 
2023-04,경상북도,영양군,3104 ,1299660260 ,23 ,9598100 ,823 ,207237270 ,5 ,45689890 
2023-04,경상북도,영덕군,7232 ,2941364510 ,54 ,24862180 ,1992 ,435632690 ,23 ,66184310 
2023-04,경상북도,청도군,9695 ,4396346810 ,73 ,38844610 ,2259 ,536046720 ,20 ,155658060 
2023-04,경상북도,고령군,5966 ,2570448830 ,70 ,36916970 ,1330 ,307398830 ,21 ,182933820 
2023-04,경상북도,성주군,8416 ,3794843130 ,67 ,71306510 ,1747 ,420567720 ,26 ,209145380 
2023-04,경상북도,칠곡군,12772 ,6551456410 ,167 ,93593640 ,2447 ,657342170 ,31 ,236596380 
2023-04,경상북도,예천군,8975 ,3804102700 ,92 ,41728380 ,2460 ,569236390 ,22 ,93701580 
2023-04,경상북도,봉화군,6424 ,2828310990 ,65 ,26138140 ,1460 ,341652870 ,15 ,53685250 
2023-04,경상북도,울진군,7626 ,3420180340 ,76 ,34677340 ,1939 ,452823710 ,31 ,140186730 
2023-04,경상북도,울릉군,1308 ,600103710 ,8 ,2622150 ,267 ,67748310 ,6 ,12026770 
2023-04,경상남도,창원시,111638 ,66920344420 ,1564 ,841279760 ,18110 ,5539104250 ,335 ,1658025680 
2023-04,경상남도,진주시,35323 ,17161287940 ,544 ,324891770 ,7122 ,1878040620 ,90 ,546895860 
2023-04,경상남도,통영시,14510 ,6596272710 ,233 ,131545210 ,3068 ,787167770 ,133 ,857123990 
2023-04,경상남도,사천시,13123 ,5844513790 ,172 ,71259330 ,2883 ,721237350 ,70 ,430414750 
2023-04,경상남도,김해시,47155 ,25256541960 ,993 ,541076160 ,8747 ,2477394230 ,206 ,1722827710 
2023-04,경상남도,밀양시,17994 ,8479154900 ,171 ,73653740 ,3855 ,931442700 ,38 ,211003110 
2023-04,경상남도,거제시,22476 ,15859282020 ,386 ,218972000 ,4291 ,1381560900 ,80 ,440404180 
2023-04,경상남도,양산시,37506 ,20263483900 ,644 ,363906610 ,6521 ,1911823890 ,124 ,826839870 
2023-04,경상남도,의령군,5465 ,2481807690 ,49 ,19883460 ,1311 ,292822700 ,8 ,60555390 
2023-04,경상남도,함안군,10115 ,5009712730 ,106 ,44387730 ,2188 ,546082150 ,45 ,347257310 
2023-04,경상남도,창녕군,11337 ,5142714180 ,130 ,85407880 ,2516 ,586836320 ,30 ,175206910 
2023-04,경상남도,고성군,9258 ,4120183410 ,113 ,52426500 ,2044 ,482870640 ,26 ,231841750 
2023-04,경상남도,남해군,8105 ,3523907150 ,78 ,46862630 ,2270 ,527458470 ,23 ,94419780 
2023-04,경상남도,하동군,8405 ,3655239650 ,79 ,34038060 ,1952 ,444005000 ,17 ,118286120 
2023-04,경상남도,산청군,7113 ,3192630230 ,59 ,64585160 ,1676 ,378154370 ,15 ,74991370 
2023-04,경상남도,함양군,7147 ,3018128440 ,61 ,26487970 ,1852 ,418184440 ,15 ,52925240 
2023-04,경상남도,거창군,9931 ,4171957260 ,90 ,51235490 ,2552 ,577801520 ,18 ,165280700 
2023-04,경상남도,합천군,9268 ,3981286110 ,75 ,30836370 ,2526 ,574167180 ,10 ,73136690 
2023-04,제주특별자치도,제주시,44834 ,21663710360 ,575 ,352435160 ,8946 ,2455213100 ,162 ,914526680 
2023-04,제주특별자치도,서귀포시,21908 ,10071902450 ,238 ,180678200 ,4321 ,1145443770 ,77 ,432133790 
2023-05,서울특별시,종로구,14116 ,7551781560 ,92 ,59535660 ,2065 ,676393490 ,42 ,219981390 
2023-05,서울특별시,중구,12505 ,6296816060 ,109 ,88588890 ,1748 ,516708150 ,40 ,249157040 
2023-05,서울특별시,용산구,20569 ,12163204750 ,166 ,109455140 ,2881 ,946488210 ,76 ,629416190 
2023-05,서울특별시,성동구,27094 ,14923085090 ,232 ,128903580 ,4067 ,1275549670 ,49 ,301421670 
2023-05,서울특별시,광진구,31470 ,17086316410 ,297 ,225785130 ,4753 ,1468429850 ,102 ,748994330 
2023-05,서울특별시,동대문구,34678 ,16703997950 ,375 ,222247220 ,5551 ,1595553550 ,109 ,678966680 
2023-05,서울특별시,중랑구,41519 ,19462263380 ,452 ,324251500 ,6636 ,1883679370 ,140 ,722702720 
2023-05,서울특별시,성북구,42034 ,21309298240 ,418 ,274966630 ,6735 ,1984876980 ,111 ,674006140 
2023-05,서울특별시,강북구,34087 ,15152631310 ,411 ,263649580 ,5720 ,1593750030 ,101 ,614039070 
2023-05,서울특별시,도봉구,38600 ,19828307480 ,393 ,238950970 ,5821 ,1709690430 ,88 ,518029750 
2023-05,서울특별시,노원구,50492 ,26188590040 ,631 ,408578560 ,8250 ,2435430680 ,120 ,699419330 
2023-05,서울특별시,은평구,49686 ,24602066860 ,530 ,292737560 ,7713 ,2242474770 ,132 ,976862760 
2023-05,서울특별시,서대문구,30434 ,15956927270 ,302 ,222608760 ,4710 ,1435807560 ,73 ,448508210 
2023-05,서울특별시,마포구,30861 ,17219192850 ,305 ,185578710 ,4961 ,1592365110 ,83 ,652315270 
2023-05,서울특별시,양천구,44352 ,25851129700 ,457 ,369543530 ,6523 ,2093164550 ,94 ,626319680 
2023-05,서울특별시,강서구,56656 ,31151036630 ,701 ,352911550 ,8276 ,2556529640 ,110 ,668640840 
2023-05,서울특별시,구로구,44175 ,23204826600 ,483 ,286249370 ,6677 ,2012445570 ,185 ,1001166160 
2023-05,서울특별시,금천구,25183 ,12412009850 ,295 ,180494980 ,3761 ,1040600620 ,125 ,648293740 
2023-05,서울특별시,영등포구,36027 ,20843320010 ,368 ,215510110 ,5329 ,1717775430 ,172 ,1159746160 
2023-05,서울특별시,동작구,38213 ,21721264770 ,312 ,260355430 ,5641 ,1844212930 ,91 ,694359540 
2023-05,서울특별시,관악구,45670 ,22345378840 ,501 ,304218780 ,7255 ,2169308400 ,159 ,914955390 
2023-05,서울특별시,서초구,35960 ,25739259310 ,244 ,221861020 ,4611 ,1865697960 ,81 ,951041840 
2023-05,서울특별시,강남구,46940 ,34108858030 ,399 ,339907330 ,6440 ,2604473480 ,90 ,760751550 
2023-05,서울특별시,송파구,63556 ,41782222490 ,581 ,500541140 ,8036 ,2887928450 ,131 ,956939950 
2023-05,서울특별시,강동구,46318 ,26479738750 ,521 ,398639670 ,6536 ,2076871170 ,109 ,807141060 
2023-05,부산광역시,중구,5830 ,2473001920 ,67 ,28170640 ,965 ,243074940 ,52 ,257418020 
2023-05,부산광역시,서구,14895 ,6963684600 ,165 ,88351500 ,2744 ,754848400 ,45 ,369769600 
2023-05,부산광역시,동구,12242 ,5530969670 ,141 ,97320750 ,2391 ,654372280 ,31 ,156879420 
2023-05,부산광역시,영도구,17410 ,8552984000 ,221 ,108222590 ,3471 ,979898040 ,54 ,351072910 
2023-05,부산광역시,부산진구,43641 ,21569799920 ,569 ,324437720 ,8175 ,2286673040 ,105 ,558010470 
2023-05,부산광역시,동래구,32332 ,17190945340 ,352 ,165524410 ,5660 ,1704392810 ,48 ,304002350 
2023-05,부산광역시,남구,32120 ,16644153370 ,365 ,220412970 ,6091 ,1801592850 ,86 ,426791480 
2023-05,부산광역시,북구,35675 ,19123751820 ,510 ,273257190 ,5632 ,1652616020 ,73 ,444394820 
2023-05,부산광역시,해운대구,44012 ,25030418940 ,486 ,315339610 ,7313 ,2271433040 ,85 ,626212410 
2023-05,부산광역시,사하구,41526 ,21640962820 ,563 ,341458220 ,6988 ,2004579330 ,111 ,667335660 
2023-05,부산광역시,금정구,30108 ,16081734870 ,338 ,176254700 ,5034 ,1493701740 ,62 ,452364600 
2023-05,부산광역시,강서구,12538 ,6642517280 ,183 ,96579930 ,1964 ,558295150 ,26 ,204149230 
2023-05,부산광역시,연제구,24986 ,12802481080 ,269 ,174045760 ,4359 ,1273874640 ,50 ,230536480 
2023-05,부산광역시,수영구,22136 ,11659529730 ,237 ,117744540 ,3730 ,1166171850 ,50 ,243909850 
2023-05,부산광역시,사상구,28926 ,14925015260 ,393 ,268535050 ,5031 ,1407934490 ,82 ,446341370 
2023-05,부산광역시,기장군,17848 ,9059541590 ,259 ,163968690 ,3223 ,913318320 ,65 ,546109560 
2023-05,대구광역시,중구,8560 ,3802118770 ,86 ,46029860 ,1485 ,428848300 ,21 ,104937970 
2023-05,대구광역시,동구,41475 ,18946338390 ,514 ,277430570 ,7257 ,1974094560 ,91 ,397002670 
2023-05,대구광역시,서구,24683 ,10732819510 ,330 ,165574970 ,4568 ,1158840500 ,87 ,361032690 
2023-05,대구광역시,남구,17911 ,7807390950 ,202 ,107342060 ,3348 ,907115670 ,48 ,191570020 
2023-05,대구광역시,북구,45292 ,21944682700 ,666 ,330195850 ,8435 ,2301723180 ,104 ,646786490 
2023-05,대구광역시,수성구,38929 ,21725005550 ,491 ,345362110 ,6638 ,2059918940 ,81 ,384887650 
2023-05,대구광역시,달서구,56883 ,29463707770 ,853 ,465038840 ,9876 ,2801040870 ,131 ,740753760 
2023-05,대구광역시,달성군,26187 ,13362453990 ,405 ,305789400 ,4576 ,1209378230 ,65 ,455459480 
2023-05,인천광역시,중구,12956 ,6744493730 ,177 ,120596660 ,2002 ,570939520 ,51 ,327445900 
2023-05,인천광역시,동구,8428 ,4214193080 ,108 ,60945100 ,1532 ,426803990 ,12 ,77139400 
2023-05,인천광역시,미추홀구,42563 ,21344903060 ,586 ,261672170 ,7535 ,2219547610 ,188 ,1377268870 
2023-05,인천광역시,연수구,29796 ,19232279940 ,429 ,434658320 ,4423 ,1472721810 ,123 ,877564490 
2023-05,인천광역시,남동구,48169 ,25514474000 ,798 ,365895890 ,7969 ,2350139480 ,187 ,1294944900 
2023-05,인천광역시,부평구,49567 ,26215275320 ,767 ,427323860 ,8318 ,2465082290 ,216 ,1315861260 
2023-05,인천광역시,계양구,29765 ,15998743920 ,453 ,290771550 ,4754 ,1378206580 ,118 ,598885620 
2023-05,인천광역시,서구,47630 ,26595477540 ,856 ,612024150 ,7486 ,2274713780 ,171 ,1091780000 
2023-05,인천광역시,강화군,12945 ,6223508360 ,101 ,42478870 ,2057 ,498948230 ,24 ,107594530 
2023-05,인천광역시,옹진군,3264 ,1629963490 ,26 ,12148380 ,578 ,150162990 ,11 ,49969760 
2023-05,광주광역시,동구,12173 ,5641412680 ,102 ,45292790 ,2101 ,558905280 ,22 ,154355360 
2023-05,광주광역시,서구,26170 ,13539823490 ,333 ,219977220 ,4668 ,1322213060 ,50 ,260729470 
2023-05,광주광역시,남구,22049 ,10282169470 ,276 ,119604490 ,4058 ,1117740270 ,50 ,282623600 
2023-05,광주광역시,북구,40999 ,19826876660 ,582 ,351584500 ,7317 ,2011023060 ,101 ,508998800 
2023-05,광주광역시,광산구,27185 ,13970858860 ,545 ,271891410 ,5588 ,1544947840 ,75 ,490152080 
2023-05,대전광역시,동구,25118 ,11266673810 ,320 ,217264030 ,4347 ,1129598820 ,66 ,363341830 
2023-05,대전광역시,중구,25980 ,12170677840 ,309 ,156847640 ,4490 ,1238523610 ,50 ,285117010 
2023-05,대전광역시,서구,39619 ,21527370710 ,503 ,307203890 ,6382 ,1900715780 ,125 ,708979090 
2023-05,대전광역시,유성구,23980 ,15389425760 ,319 ,187522180 ,3633 ,1166400620 ,67 ,441714080 
2023-05,대전광역시,대덕구,19430 ,10039088370 ,298 ,149088020 ,3066 ,861956320 ,50 ,258443880 
2023-05,울산광역시,중구,23277 ,15525062360 ,354 ,194527280 ,3892 ,1317360490 ,53 ,384144920 
2023-05,울산광역시,남구,30796 ,21893292770 ,447 ,408680730 ,5045 ,1868454000 ,78 ,452929060 
2023-05,울산광역시,동구,18013 ,15880545260 ,204 ,136791530 ,2689 ,1053959840 ,32 ,289929660 
2023-05,울산광역시,북구,17109 ,13814327460 ,327 ,243172670 ,2804 ,980489400 ,38 ,285391250 
2023-05,울산광역시,울주군,25554 ,15964862140 ,375 ,215377040 ,4361 ,1287375450 ,79 ,537742720 
2023-05,세종특별자치시,세종특별자치시,24181 ,13740015320 ,335 ,222473360 ,4170 ,1190022390 ,43 ,232168220 
2023-05,경기도,수원시,91574 ,53105960320 ,1322 ,990849870 ,15064 ,4661821360 ,325 ,2007829200 
2023-05,경기도,성남시,87165 ,51644634400 ,922 ,553145180 ,12621 ,4037105210 ,224 ,1632032480 
2023-05,경기도,의정부시,42565 ,20646139990 ,609 ,311228210 ,7607 ,2153753520 ,124 ,731875150 
2023-05,경기도,안양시,55702 ,33015073320 ,630 ,415090050 ,8242 ,2582945480 ,134 ,877079940 
2023-05,경기도,부천시,82543 ,43486546710 ,1061 ,645107240 ,12598 ,3625629000 ,316 ,2105915950 
2023-05,경기도,광명시,29247 ,15727038600 ,368 ,211575040 ,4539 ,1331049020 ,57 ,523859110 
2023-05,경기도,평택시,45377 ,24461958560 ,693 ,484305830 ,8406 ,2384635830 ,206 ,1535434740 
2023-05,경기도,동두천시,10430 ,4787365780 ,146 ,67634440 ,1969 ,526563990 ,25 ,180670690 
2023-05,경기도,안산시,55157 ,31277587500 ,1041 ,690050270 ,9080 ,2661315080 ,347 ,2144424350 
2023-05,경기도,고양시,96733 ,55705646580 ,1194 ,777364580 ,14884 ,4774183330 ,307 ,2317604410 
2023-05,경기도,과천시,6753 ,4928843720 ,39 ,45483340 ,806 ,287029460 ,12 ,61491210 
2023-05,경기도,구리시,17457 ,9087943080 ,243 ,141148220 ,2741 ,804485780 ,42 ,358707940 
2023-05,경기도,남양주시,63735 ,31974271280 ,953 ,594050680 ,10328 ,2975719640 ,208 ,1484511800 
2023-05,경기도,오산시,16611 ,8998914790 ,280 ,157736130 ,2981 ,884594520 ,95 ,542806700 
2023-05,경기도,시흥시,37652 ,19772354080 ,796 ,431601910 ,6041 ,1721948100 ,261 ,1860360570 
2023-05,경기도,군포시,26480 ,15614021810 ,319 ,185220570 ,4045 ,1263717450 ,78 ,455871930 
2023-05,경기도,의왕시,16696 ,10409326980 ,183 ,201331860 ,2312 ,752467540 ,24 ,162650550 
2023-05,경기도,하남시,27837 ,15798844740 ,336 ,200125180 ,3746 ,1148951750 ,85 ,693453150 
2023-05,경기도,용인시,91711 ,57098128710 ,1043 ,805537320 ,13928 ,4893095690 ,238 ,2049725330 
2023-05,경기도,파주시,41829 ,21300802640 ,635 ,391224030 ,7331 ,2072162600 ,168 ,1383184460 
2023-05,경기도,이천시,21379 ,11117422780 ,310 ,206148020 ,3800 ,1031674930 ,80 ,623259820 
2023-05,경기도,안성시,21268 ,10757530390 ,251 ,190999880 ,3680 ,961531690 ,86 ,704015040 
2023-05,경기도,김포시,40033 ,21995469010 ,561 ,290390570 ,6157 ,1886756410 ,195 ,1344290910 
2023-05,경기도,화성시,58936 ,33105816900 ,987 ,534264230 ,9564 ,2816026860 ,381 ,3082360220 
2023-05,경기도,광주시,37350 ,19166234000 ,503 ,277861220 ,5480 ,1590580370 ,153 ,1130368480 
2023-05,경기도,양주시,24116 ,11589732410 ,375 ,282806350 ,4041 ,1100835270 ,70 ,536768670 
2023-05,경기도,포천시,18668 ,8746145860 ,263 ,129118000 ,3153 ,795849390 ,91 ,673947860 
2023-05,경기도,여주시,14840 ,7311292180 ,200 ,88296360 ,2690 ,680949070 ,42 ,189307320 
2023-05,경기도,연천군,6205 ,2786245110 ,69 ,25654670 ,1177 ,288508220 ,16 ,95279350 
2023-05,경기도,가평군,9411 ,4623992880 ,104 ,44293380 ,1561 ,396888080 ,34 ,171025780 
2023-05,경기도,양평군,18943 ,10147266440 ,181 ,103104430 ,2946 ,815044090 ,44 ,293797010 
2023-05,강원도,춘천시,26594 ,12965285230 ,402 ,199360570 ,4949 ,1390766950 ,103 ,466316580 
2023-05,강원도,원주시,33820 ,17024611110 ,537 ,365987450 ,5920 ,1607245100 ,113 ,804623480 
2023-05,강원도,강릉시,25826 ,12359998650 ,352 ,150316850 ,5169 ,1353370020 ,72 ,420429470 
2023-05,강원도,동해시,10534 ,5344150530 ,157 ,66615420 ,2127 ,595369670 ,26 ,116798320 
2023-05,강원도,태백시,6544 ,3455127150 ,118 ,78510560 ,1478 ,356233400 ,6 ,19182440 
2023-05,강원도,속초시,8581 ,3903483970 ,113 ,44873650 ,1591 ,411223530 ,38 ,248406600 
2023-05,강원도,삼척시,9848 ,5190501230 ,123 ,51853800 ,2246 ,583845340 ,24 ,139288130 
2023-05,강원도,홍천군,11021 ,5254001030 ,112 ,46282970 ,1976 ,477125010 ,13 ,89578900 
2023-05,강원도,횡성군,8779 ,4302248080 ,101 ,41753990 ,1431 ,348131770 ,15 ,85616560 
2023-05,강원도,영월군,6613 ,3247044850 ,79 ,26899540 ,1266 ,324777600 ,21 ,126425390 
